run,model,weights,epoch,val_f1,val_acc,train_loss,seed,lr,unfreeze_lr,weight_decay,batch_size,grad_accum_steps,freeze_backbone_epochs,epochs_planned,amp,random_augmentation,csv_path,val_base,test_base,val_samples,test_samples,inferred_fields
lr_sweep_squeezenet1_1_squeezenet1_1_lr-0p0003,squeezenet1_1,imagenet,3,0.7671232876712328,0.6222222222222222,0.5523497012395625,,0.0003,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-0p0003,squeezenet1_1,imagenet,4,0.7671232876712328,0.6222222222222222,0.5187775140237418,,0.0003,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-0p0003,squeezenet1_1,imagenet,5,0.7671232876712328,0.6222222222222222,0.49631201019079224,,0.0003,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-0p001,squeezenet1_1,imagenet,1,0.7671232876712328,0.6222222222222222,0.6087263507479218,,0.001,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-0p001,squeezenet1_1,imagenet,2,0.7671232876712328,0.6222222222222222,0.5288749999831093,,0.001,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-0p001,squeezenet1_1,imagenet,3,0.7671232876712328,0.6222222222222222,0.4966104748869462,,0.001,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-0p001,squeezenet1_1,imagenet,4,0.7671232876712328,0.6222222222222222,0.47841522335112907,,0.001,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-0p001,squeezenet1_1,imagenet,5,0.7671232876712328,0.6222222222222222,0.4585535232312673,,0.001,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-1e-05,squeezenet1_1,imagenet,1,0.7671232876712328,0.6222222222222222,0.8550475231633199,,1e-05,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-1e-05,squeezenet1_1,imagenet,2,0.7671232876712328,0.6222222222222222,0.678733536917767,,1e-05,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-1e-05,squeezenet1_1,imagenet,3,0.7671232876712328,0.6222222222222222,0.5972800599131987,,1e-05,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-1e-05,squeezenet1_1,imagenet,4,0.7671232876712328,0.6222222222222222,0.5576407556962577,,1e-05,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-1e-05,squeezenet1_1,imagenet,5,0.7671232876712328,0.6222222222222222,0.5347142697030257,,1e-05,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-3e-05,squeezenet1_1,imagenet,1,0.7671232876712328,0.6222222222222222,0.8192185279621416,,3e-05,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-3e-05,squeezenet1_1,imagenet,2,0.7671232876712328,0.6222222222222222,0.6614721371952129,,3e-05,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-3e-05,squeezenet1_1,imagenet,3,0.7671232876712328,0.6222222222222222,0.5915587891999642,,3e-05,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-3e-05,squeezenet1_1,imagenet,4,0.7671232876712328,0.6222222222222222,0.5509329776023324,,3e-05,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
lr_sweep_squeezenet1_1_squeezenet1_1_lr-3e-05,squeezenet1_1,imagenet,5,0.7671232876712328,0.6222222222222222,0.5295099190535273,,3e-05,,,,,,,,False,ground_truth261.csv,45,45,45,45,lr
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,1,0.6644236072807501,0.6625,0.6953831807426785,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,2,0.6395660967089538,0.6375,0.6713970825538872,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,3,0.6275213962074173,0.6125,0.6607948830409079,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,4,0.6838574423480084,0.675,0.643755537012349,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,5,0.6969696969696969,0.6875,0.6284736043177777,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,6,0.8,0.8,0.5827646072236647,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,7,0.8227307398932112,0.825,0.48775237576561686,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,8,0.8480549199084668,0.85,0.44155864722980476,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,9,0.8227307398932112,0.825,0.38402026577025467,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,10,0.8342028985507246,0.8375,0.3582019217266059,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,11,0.8480549199084668,0.85,0.3168136227575148,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,12,0.8597101449275362,0.8625,0.32507006726835086,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,13,0.85,0.85,0.27858994197771414,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,14,0.8597101449275362,0.8625,0.2859374670693593,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_gtcsv_20260206,resnet18,imagenet,15,0.85,0.85,0.2626248464821288,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,1,0.6624014780356641,0.6611570247933884,0.6938859868568729,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,2,0.6646774712890415,0.6611570247933884,0.6709353140501731,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,3,0.6769149816381914,0.6942148760330579,0.6501237056674334,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,4,0.6412086981695826,0.628099173553719,0.6453315264329569,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,5,0.642639656993724,0.628099173553719,0.6432875413360715,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,6,0.7967578814684648,0.7933884297520661,0.5739456671949122,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,7,0.8423642647227282,0.8429752066115702,0.4776261813162274,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,8,0.8435519044555517,0.8429752066115702,0.41353533821380345,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,9,0.8687119072200066,0.8677685950413223,0.37873204369938024,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,10,0.8446066330363852,0.8429752066115702,0.3731147159777385,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,11,0.8358898840250082,0.8347107438016529,0.3671721370186813,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,12,0.8589575000150727,0.859504132231405,0.3056358958291785,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,13,0.8564439893462716,0.859504132231405,0.26938015380135594,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,14,0.8455359899160333,0.8429752066115702,0.2999212613465441,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_ep15_freeze5_val15_test5_20260207,resnet18,imagenet,15,0.8423642647227282,0.8429752066115702,0.26105352346300154,,0.0001,1e-05,0.0001,8,1,5,15,False,True,ground_truth.csv,121,40,121,40,
resnet18_imagenet_round2_rerun_20260206_gtcsv,resnet18,imagenet,1,0.6644236072807501,0.6625,0.6953831807426785,,0.0001,1e-05,0.0001,8,1,1,5,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv,resnet18,imagenet,2,0.7796859471278076,0.7875,0.6150340763678462,,0.0001,1e-05,0.0001,8,1,1,5,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv,resnet18,imagenet,3,0.8364903031444172,0.8375,0.517195856534176,,0.0001,1e-05,0.0001,8,1,1,5,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv,resnet18,imagenet,4,0.825,0.825,0.4356048447745187,,0.0001,1e-05,0.0001,8,1,1,5,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv,resnet18,imagenet,5,0.8597101449275362,0.8625,0.3979520015649914,,0.0001,1e-05,0.0001,8,1,1,5,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,1,0.6644236072807501,0.6625,0.6953831807426785,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,2,0.7796859471278076,0.7875,0.6150340763678462,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,3,0.8364903031444172,0.8375,0.517195856534176,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,4,0.825,0.825,0.4356048447745187,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,5,0.8597101449275362,0.8625,0.3979520015649914,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,6,0.825,0.825,0.38043708886419025,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,7,0.85,0.85,0.3396289571656944,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,8,0.8516363636363635,0.85,0.33776921996418735,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,9,0.8227307398932112,0.825,0.3074098062811431,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,10,0.8480549199084668,0.85,0.29590616713029255,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,11,0.8516363636363635,0.85,0.2603059718327493,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,12,0.825,0.825,0.2696711775031149,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,13,0.8284900284900285,0.825,0.23249268240254858,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,14,0.85,0.85,0.25042825317160683,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet18_imagenet_round2_rerun_20260206_gtcsv_ep15,resnet18,imagenet,15,0.85,0.85,0.2224507798087893,,0.0001,1e-05,0.0001,8,1,1,15,False,True,ground_truth.csv,80,80,80,80,
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,1,0.5689175569441643,0.6942148760330579,0.6454872924654887,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,2,0.5689175569441643,0.6942148760330579,0.6068610001129459,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,3,0.5689175569441643,0.6942148760330579,0.5929106972636553,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,4,0.5689175569441643,0.6942148760330579,0.5750092554426119,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,5,0.6232345961868914,0.71900826446281,0.5578344597786804,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,6,0.7007444076202729,0.7603305785123967,0.5337279356007999,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,7,0.7540629749094859,0.7933884297520661,0.4753168093657605,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,8,0.7639343694232202,0.7933884297520661,0.4322334225774738,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,9,0.7903052247549855,0.8099173553719008,0.3849273599325035,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,10,0.8418021860837112,0.8512396694214877,0.3344618471840492,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,11,0.8515555321040339,0.859504132231405,0.30250835692159495,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,12,0.870602433006131,0.8760330578512396,0.23892183462809627,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,13,0.870602433006131,0.8760330578512396,0.21322483295925299,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,14,0.870602433006131,0.8760330578512396,0.19074728412909975,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_freeze5_val15_test5_seed21,resnet50,imagenet,15,0.8890983101023807,0.8925619834710744,0.1608660825952586,21,0.0001,1e-05,0.0001,8,1,5,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,1,0.5689175569441643,0.6942148760330579,0.6454872924654887,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,2,0.5689175569441643,0.6942148760330579,0.6068610001129459,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,3,0.5689175569441643,0.6942148760330579,0.5929106972636553,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,4,0.5689175569441643,0.6942148760330579,0.5750092554426119,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,5,0.6232345961868914,0.71900826446281,0.5578344597786804,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,6,0.6559464777646596,0.7355371900826446,0.5483359634227367,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,7,0.6559464777646596,0.7355371900826446,0.5339710765270571,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,8,0.741327284087359,0.7851239669421488,0.5306060891685367,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,9,0.7214293828633098,0.768595041322314,0.519845108778258,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,10,0.7469834710743801,0.7851239669421488,0.5115590410228836,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,11,0.7711781041924582,0.8016528925619835,0.5096145614309593,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,12,0.7867415035135015,0.8099173553719008,0.4801175245322855,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,13,0.7521096128751632,0.7851239669421488,0.4778149754133417,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,14,0.7711781041924582,0.8016528925619835,0.4761712180325996,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep15_frozen_backbone_val15_test5_seed21,resnet50,imagenet,15,0.7977586929199831,0.8181818181818182,0.4640479680631617,21,0.0001,1e-05,0.0001,8,1,15,15,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,1,0.5689175569441643,0.6942148760330579,0.6454872924654887,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,2,0.5689175569441643,0.6942148760330579,0.6068610001129459,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,3,0.5689175569441643,0.6942148760330579,0.5929106972636553,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,4,0.5689175569441643,0.6942148760330579,0.5750092554426119,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,5,0.6232345961868914,0.71900826446281,0.5578344597786804,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,6,0.7007444076202729,0.7603305785123967,0.5337279356007999,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,7,0.7540629749094859,0.7933884297520661,0.4753168093657605,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,8,0.7639343694232202,0.7933884297520661,0.4322334225774738,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,9,0.7903052247549855,0.8099173553719008,0.3849273599325035,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,10,0.8418021860837112,0.8512396694214877,0.3344618471840492,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,11,0.8515555321040339,0.859504132231405,0.30250835692159495,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,12,0.870602433006131,0.8760330578512396,0.23892183462809627,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,13,0.870602433006131,0.8760330578512396,0.21322483295925299,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,14,0.870602433006131,0.8760330578512396,0.19074728412909975,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,15,0.8890983101023807,0.8925619834710744,0.1608660825952586,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,16,0.8512396694214877,0.8512396694214877,0.140840542307167,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,17,0.8600201250391778,0.859504132231405,0.11161754121583876,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,18,0.8823371132039207,0.8842975206611571,0.0980813651697632,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,19,0.8745014672637828,0.8760330578512396,0.0883037795314151,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
resnet50_imagenet_ep20_freeze5_val15_test5_seed21,resnet50,imagenet,20,0.875550735307417,0.8760330578512396,0.0984509327965984,21,0.0001,1e-05,0.0001,8,1,5,20,False,False,ground_truth.csv,121,40,121,40,seed
round2_resnet18_imagenet,resnet18,imagenet,1,0.7032967032967035,0.5909090909090909,0.6852124763610667,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet18_imagenet,resnet18,imagenet,2,0.7912087912087912,0.7121212121212122,0.6271264839889412,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet18_imagenet,resnet18,imagenet,3,0.8666666666666666,0.8181818181818182,0.5387482212898427,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet18_imagenet,resnet18,imagenet,4,0.8863636363636364,0.8484848484848485,0.4879799915435619,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
round2_resnet18_imagenet,resnet18,imagenet,5,0.8735632183908046,0.8333333333333334,0.43589981583724347,,,,,,,,,,True,ground_truth_ba.csv,66,66,66,66,
